CUSTOMER_PK	SALUTATION	FIRST_NAME	LAST_NAME	GENDER	MARITAL_STATUS	DAY_OF_BIRTH	BIRTH_COUNTRY	EMAIL_ADDRESS	CITY_NAME	ZIP_CODE	COUNTRY_NAME	GMT_TIMEZONE_OFFSET	PREFERRED_CUST_FLAG	REGISTRATION_TIME
27353406	Mr.	Lee	Kelleher	F	M	1970-03-08	Thailand	lee.kelleher@yjvfks2ch.edu	Belmont	40191	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353413	Miss	Deborah	Crandall	M	U	1935-10-22	Botswana	deborah.crandall@kqhoir.org	Dallas	63628	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27353445	Dr.	Craig	Gross	F	W	1963-01-18	Lithuania	craig.gross@vyq2i.edu	Harmony	55804	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353456	Miss	Susan	Powell	M	M	1960-01-25	Netherlands	susan.powell@b0yrniqyfbed03.edu	Walker	66149	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353482	Miss	Vanessa	Redd	F	D	1969-01-06	Honduras	vanessa.redd@8utok2eripys.com	Midway	31904			TRUE	2022-10-03 22:43:20.810 -0700
27353489	Sir	Juan	Graham	M	S	1988-11-23	Namibia	juan.graham@ng2kopf.com	Shiloh	39275	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353503	Dr.	Margret	Cassidy	M	M	1924-05-05	Aruba	margret.cassidy@cxgfhhp0txmtcch.edu	Clifton	78014	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27353510	Dr.	Chris	Barrett	F	U	1976-01-27	Indonesia	chris.barrett@zmpfaez0ods.edu	Farmington	39145	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353517	Mr.	Roger	Young	M	D	1977-08-24	Saint Helena	roger.young@fhmydtizlb.org	Blanchard	85985	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27353540	Sir	Jessie	Dawson	M	D	1960-01-13	Armenia	jessie.dawson@rp9slt.org	Antioch	48605	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353543	Dr.	Charles	Ashford	F	D	1963-06-18	Peru	charles.ashford@shnt57t3rv9zbxkjv6.com	Forest Hills	39237	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353564	Dr.	Delia	Shumaker	M	D	1951-03-25	Barbados	delia.shumaker@aqhjqlbortzgqiay.edu	Macedonia	41087	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353569	Dr.	Elaine	Mcdonnell	F	M	1972-12-22	Kenya	elaine.mcdonnell@6.edu	Summit	80499	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27353577	Miss	Lori	Owen	F	U	1970-08-03	Belarus	lori.owen@a.org	Silver Creek	44546	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353582	Dr.	Jimmy	Jones	F	S	1989-08-19	Turkey	jimmy.jones@ocht6kc.edu	Bethel	55281	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353584	Sir	Thomas	Cheek	M	D	1926-09-28	Japan	thomas.cheek@xzq.org	Five Points	26098	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353592	Sir	Mike	Fowler	M	S	1930-11-18	RÉunion	mike.fowler@icppp1j3fppt8m.org	Edgewood	70069	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27353603	Dr.	Herb	Park	F	U	1939-01-17	Niger	herb.park@tjhaoin.org	Pleasant Valley	32477	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27353676	Ms.	Beverly	Black	M	W	1992-09-20	Anguilla	beverly.black@qnqt.edu	Salem	68048	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27353711	Miss	Delilah	Baldwin	F	S	1955-09-27	Grenada	delilah.baldwin@1aumrrgpcj0y0m3hba.org	Kingston	44975	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353753	Mr.	Ted	Adams	F	D	1932-06-07	Lithuania	ted.adams@zq4qj4dzfjvfaj.edu	New Hope	39431	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353762	Mrs.	Eleanor	Cooper	F	M	1936-11-29	Afghanistan	eleanor.cooper@beobxga1j.com	Oakland	59843	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27353796	Sir	Leonard	Leonard	F	M	1978-12-23	Netherlands	leonard.leonard@ujfg2xlf2mbovmprl.com	Fairfield	26192	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27353815	Dr.	Nichole	George	M	U	1956-10-23	Maldives	nichole.george@lhnshvuitzq.com	Hopewell	40587	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59476803	Mr.	Marshall	Bell	F	M	1991-08-24	Chile	marshall.bell@jzjfi9kmcv5dakm.edu	Wilson	66971	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59476805	Mr.	Jerry	Edwards	M	M	1990-06-12	Malta	jerry.edwards@sb.com	Mount Pleasant	31933	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59476815	Ms.	Sandra	Murry	F	D	1925-05-28	Azerbaijan	sandra.murry@ofr9kzyj.com	Valley View	75124	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59476819	Sir	Kendrick	Martin	F	W	1978-09-14	New Zealand	kendrick.martin@zuiij8bxix1dyp3.com	Oak Grove	28370	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59476822	Ms.	Nedra	Muniz	F	S	1924-01-12	Brunei Darussalam	nedra.muniz@iovlaogpvecscd.org	Fox	50631	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59476875	Dr.	Eleanor	Walker	F	M	1967-09-23	Burkina Faso	eleanor.walker@l27ku.org	Lincoln	81289	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59476889	Mrs.	Beverly	Pulliam	M	U	1990-07-21	Ukraine	beverly.pulliam@xk29kbveq.edu	Newport	71521	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59476895	Dr.	Peter	Bryant	M	D	1938-08-10	Sweden	peter.bryant@avs4evr6ks6k.edu	Shiloh	59275	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59476936	Dr.	Emanuel	Marshall	M	D	1933-09-17	Tuvalu	emanuel.marshall@qnccgkajyh.edu	Glendale	43951	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59476943	Ms.	Edith	Mccullough	F	U	1973-11-23	Cuba	edith.mccullough@ikds0.org	Midway	51904	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59476956	Dr.	Russell	Macleod	F	U	1973-10-18	Saudi Arabia	russell.macleod@1z0h2yeyczjfenn6.com	Tabor				TRUE	2022-10-03 22:43:20.810 -0700
59476957	Dr.	John	Jackson	F	U	1939-01-31	Cayman Islands	john.jackson@79o7prilz.edu	Evans	42284	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59476973	Dr.	Andrew	Noble	M	D	1969-10-24	Kuwait	andrew.noble@nirckvfpmaxyr9ou.com	Fairview	25709	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59476988	Sir	Jimmie	Zimmerman	F	S	1968-09-11	Slovakia	jimmie.zimmerman@stj6.edu	Lakeview	58579	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477035	Mrs.	Rose	Shelton	F	M	1948-11-29	Honduras	rose.shelton@2.com	Hamilton	32808	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477135	Mrs.	Judith	Contreras	F	D	1990-02-19	Ecuador	judith.contreras@4.org	Midway	61904	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477140	Ms.	Eleanor	Oneal	F	U	1933-09-11	Trinidad And Tobago	eleanor.oneal@57va7.com	Glenwood	33511	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477147	Mr.	Jacob	Haddad	F	D	1955-02-05	Malawi	jacob.haddad@nevhy.org	Bunker Hill	50150	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59477152	Mr.	Larry	Parrish	F	M	1952-02-01	Latvia	larry.parrish@x5tnzeu8ib.com	Glenwood	43511	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477172	Mr.	John	Peachey	F	M	1945-03-23	Bermuda	john.peachey@nz9pk3dkl6bgar.com	Glendale	33951	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477204	Sir	Ray	Clark	F	W	1939-02-01	Netherlands	ray.clark@9dasjot1xpgvjv0lbf.edu	Oakwood	90169	United States	-9.00	TRUE	2022-10-03 22:43:20.810 -0700
59477213	Mr.	John	Hatfield	M	W	1950-12-18	Syrian Arab Republic	john.hatfield@6tzhc4bdbgf.edu	Lakewood	18877	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477220	Mr.	Donald	Dove	F	U	1943-04-09	Singapore	donald.dove@hqzk9zrhbg0.edu	Elm Grove	53298	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477232	Ms.	Dolores	Jones	M	W	1953-03-13	Cuba	dolores.jones@k13adtglsrkqed.com	Summit	60499	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59477243	Dr.	William	Campbell	F	S		Liechtenstein	william.campbell@g.edu	Empire	74145	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477255	Mr.	George	Schwarz	F	M	1987-05-29	Austria	george.schwarz@oiorsqne.edu	Riverview	39003	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477293	Sir	Nelson	Chapman	F	D	1944-01-27	Guernsey	nelson.chapman@g6sr1pse2xgz8kct1p.com	Antioch	38605	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477298	Dr.	Dixie	Trask	F	U	1970-09-02	Aruba	dixie.trask@r7ak89.edu	Glendale	04551	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477308	Sir	Carlos	Marks	F	W	1981-05-08	Georgia	carlos.marks@fmg.com	Richville	65945	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477312	Miss	Andrea	Stahl	M	U	1969-02-27	Haiti	andrea.stahl@m4fogagay.org	Valley View	35124	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477320	Dr.	Steven	Walker	F	U	1929-02-20	Denmark	steven.walker@l.edu	Riverside	89231	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59477326	Dr.	Robert	Harris	F	U	1985-07-07	Dominica	robert.harris@ydzy9klojs3lq.edu	Providence	36614	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477345	Sir	Rod	Deleon	F	W	1977-08-21	Vanuatu	rod.deleon@dn19dqldfc.edu	Sunnyside	31952	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477369	Dr.	Kayla	Byers	M	U	1936-12-21	Bhutan	kayla.byers@4momnmo2xbs3hhv.org	Watkins	61732	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477401	Dr.	Noel	Hogan	M	S	1979-10-02	Wallis And Futuna	noel.hogan@ujiksu.com	Union City	88087	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59477416	Ms.	Audrey	Artis	F	U	1929-01-30	Russian Federation	audrey.artis@by2mqxvegvrl.edu	Hopewell	20587	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477419	Mrs.	Elisa	Stone	F	W	1975-08-01	Hungary	elisa.stone@cortext2jl.org	Mount Olive	98059	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
59477425	Miss	Sharon	Davis	M	D	1959-07-24	Virgin Islands, U.S.	sharon.davis@dnpe5exr1ov.org	Lakeside	89532	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59477434	Dr.	Richard	Williams	F	U	1967-01-03	Indonesia	richard.williams@fxoh.com	Woodlawn	24098	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477443	Mr.	Derrick	Rossi	F	M	1977-08-07	France	derrick.rossi@c.com	Fairview	45709	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477447	Mr.	William	Schultz	M	D	1947-04-28	Bouvet Island	william.schultz@7nmue29gl9.edu	Freeport	21844	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477460	Sir	Derek	Sanders	F	S	1963-11-16	Bhutan	derek.sanders@kksjatjnfym9.edu	Valley View	35124	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477485	Dr.	Isaiah	Sorenson	F	W	1980-03-25	Guinea-Bissau	isaiah.sorenson@ouximd5ef.org	Shiloh	49275	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477522	Miss	Dorothy	Roman	F	U	1926-02-02	United Arab Emirates	dorothy.roman@d07cb.edu	Pulaski	38674	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477567	Dr.	Timothy	Link	F	U	1938-03-17	Vanuatu	timothy.link@4.edu	Harmony	35804	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477616	Sir	Gerald	Spencer	F	W	1957-10-25	Iraq	gerald.spencer@av7625s55ou.org	Springfield	99303	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
59477618	Dr.	Julian	Smith	M	S	1977-07-16	Nigeria	julian.smith@g.com	Highland Park	76534	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477629	Sir	Walter	Nix	F	S	1964-12-16	Niue	walter.nix@uugpb6v3d.edu	Deerfield	39840	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477642	Miss	Desirae	Ransom	M	S	1957-11-03	Romania	desirae.ransom@drhuhr2pa.edu	Lakeview	18579	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477665	Miss	Rose	Bryant	F	S	1936-11-17	Paraguay	rose.bryant@s1pmckqbuttrx.org	Jamestown	66867		-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477669	Dr.	Joseph	Ramirez	F	D	1935-04-15	Mayotte	joseph.ramirez@z.edu	Red Bank	64975	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477674	Dr.	Ricky	Francis	F	S	1962-11-30	Namibia	ricky.francis@8cppvlj.com	Enterprise	21757	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477677	Ms.	Latoya	Gutierrez	M	W	1926-01-18	Belarus	latoya.gutierrez@pfimnvbxo6r0is.com	Mount Zion	88054	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59477685	Miss	Michelle	Yates	F	U	1961-01-27	Macao	michelle.yates@hpcj1umorjaj9oemtz.org	Red Hill	04938	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477687	Miss	Rosa	Peterson	F	S	1945-12-24	Nepal	rosa.peterson@1pxu0qzu4j.com	Salem	48048	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477701	Dr.	Roy	Stackhouse	M	U	1942-05-25	Tajikistan	roy.stackhouse@ltzj.org	Valley View	45124	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477733	Mrs.	Amber	Ruiz	F	U	1944-04-11	Uruguay	amber.ruiz@svsenh2d4yve9y8z.com	Silver Creek	24546	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477742	Sir	Bernard	Clark	M	M	1932-12-06	Myanmar	bernard.clark@zz1k.edu	Kingston	54975	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477743	Ms.	Jennifer	Fowler	F	W	1980-06-11	Armenia	jennifer.fowler@qfnx.edu	Pleasant Grove	34136	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477760	Miss	Stephanie	Stamper	F	M	1986-08-10	French Guiana	stephanie.stamper@hbkofi6tj.edu	Oak Ridge	68371	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477800	Ms.	Jennifer	Page	F	S	1949-03-23	Namibia	jennifer.page@3.edu	Mount Pleasant	61933	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477803	Dr.	Lori	Davis	F	W	1988-01-04	Vanuatu	lori.davis@8ivqf.edu	Silver Springs	44843	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477810	Dr.	Jimmie	Drayton	M	D	1980-05-26	Belgium	jimmie.drayton@ybsbm.org	Clifton	78014	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477830	Ms.	Joann	Skaggs	F	M	1930-07-27	Zimbabwe	joann.skaggs@xs5p9pitl.org	Antioch	58605	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59477833	Sir	Corey	Higgins	F	M	1935-02-16	Kuwait	corey.higgins@orutnsye7j.com	Oak Hill	87838	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59477838	Mr.	Pedro	Wyatt	M	M	1954-06-13	South Africa	pedro.wyatt@ja.com	Hardy	35354	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59477843	Ms.	Eileen	Lawson	F	S	1948-08-22	Hong Kong	eileen.lawson@xdge.com	Highland	69454	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477852	Mr.	Jeremy	Oldham	F	D	1972-04-11	Ukraine	jeremy.oldham@kambvhpamqn0.com	Lincoln	51289	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477856	Sir	Joseph	Ferris	F	S	1986-08-29	Mayotte	joseph.ferris@i.com	Deerfield	39840	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477910	Ms.	Gloria	Blackwell	M	M	1934-06-11	Djibouti	gloria.blackwell@unv9.edu	Ashland		United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477918	Dr.	Robert	Williams	F	U	1958-01-08	Saint Lucia	robert.williams@3u71yx0ltooy.com	Glenwood	43511	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477926	Miss	Rebecca	Lumpkin	M	D	1958-08-22	Bangladesh	rebecca.lumpkin@pvss83p.com	Glenwood	23511	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477946	Mrs.	Lisa	Cheatham	M	U	1953-06-20	Equatorial Guinea	lisa.cheatham@hmcrxxthcpv4.org	Shiloh	39275	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59477948	Sir	Lonnie	Gillespie	M	U	1975-12-12	Tonga	lonnie.gillespie@ku0memq.com	Fairfield	66192	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59477973	Mr.	William	Garcia	F	U	1942-05-13	Australia	william.garcia@ozfgxb3u4cvakerrkyn.com	Shiloh	39275	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59477984	Dr.	Karen	Smith	M	W	1991-01-11	Bangladesh	karen.smith@hyncsglba10mu5veg.com	Friendship	44536	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478041	Mr.	Samuel	Dillon	M	U	1961-10-31	United States	samuel.dillon@3b.edu	Springdale	09483	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478118	Mrs.	Zola	Foley	F	U	1988-05-19	Trinidad And Tobago	zola.foley@ehe2e9i.org	Newtown		United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478132	Dr.	James	Belt	F	S	1989-08-05	Kenya	james.belt@bdtzuygcy.com	Arlington	56557	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59478153	Dr.	Jonathan	Murdock	M	M	1976-01-05	Switzerland	jonathan.murdock@vkq5ri4ygrf.edu	Wilson	56971	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59478165	Dr.	William	Snowden	F	S	1973-12-07	New Caledonia	william.snowden@krc1.com	Concord	24107	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478188	Miss	Colette	Floyd	F	W	1954-06-01	Serbia	colette.floyd@dut.org	Pleasant Hill	43604	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478220	Dr.	Joseph	Cox	M	M	1957-04-18	Andorra	joseph.cox@ztzrdyq8.com	Plainville	56115	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478239	Sir	Kenneth	Walter	F	S	1929-02-19	Qatar	kenneth.walter@mbaxt.edu	Elkton	93481	United States	-8.00	FALSE	2022-10-03 22:43:20.810 -0700
59478372	Ms.	Vivian	Hall	F	W	1942-02-26	Fiji	vivian.hall@9ai1yo.edu	Five Points	56098	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478426	Dr.	Don	Rogers	M	M	1971-05-29	Romania	don.rogers@xus5nxf1sfhgfacnpo.org	Mount Vernon	78482	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478441	Mr.	Joe	Jordan	F	M	1967-02-22	Japan	joe.jordan@7jqxgmdhki6.edu	Summit	40499	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478447	Mrs.	Betty	Crawford	F	W	1985-08-09	Kyrgyzstan	betty.crawford@vsy1gm9yl.com	Cedar Grove	50411	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478448	Sir	Jon	Brown	F	W	1970-06-17	Denmark	jon.brown@xoxyc2dprh9rrnq6v.com	Springdale	78883	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478468	Dr.	George	Alvarez	M	W	1949-07-29	Spain	george.alvarez@p0quhbe5syfera.org	Forest Hills	49237	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478509	Dr.	Erik	Haney	F	D	1930-04-06	Cambodia	erik.haney@nctufe.org	Kingston	34975	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478515	Miss	Geneva	Walker	M	S	1967-04-03	Guadeloupe	geneva.walker@vubjl08beb.edu	Bunker Hill	60150	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59478523	Mr.	Harry	Riggs	M	U	1957-07-07	Canada	harry.riggs@usfaz7.edu	Five Forks	02893	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478540	Dr.	Melvin	Hume	F	M	1930-10-11	Netherlands	melvin.hume@i3yvru4xbh9hsmd8k.edu	Waterloo	71675	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59478571	Dr.	Christopher	Gonzalez	F	S	1980-07-08	Spain	christopher.gonzalez@uglbplgtre.org	Hillcrest		United States		FALSE	2022-10-03 22:43:20.810 -0700
59478581	Sir	James	Swan	M	W	1937-04-05	Cape Verde	james.swan@sudkgovq9upf.edu	Lincoln	61289	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478598	Dr.	Charles	Smoot	F	U	1943-09-14	Estonia	charles.smoot@6zb16mt.com	Oakdale	49584	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478613	Mrs.	Anne	Brennan	M	M	1988-08-22	Yemen	anne.brennan@tq3olbyo.org	Centerville	40059	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478623	Dr.	Aline	Matson	F	U	1939-11-04	San Marino	aline.matson@xvjyhgaatqk8shsit8.org	Liberty	23451	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478626	Miss	Elizabeth	Arellano	M	U	1979-04-09	Ukraine	elizabeth.arellano@m53szvyx5vtq.edu	Mount Olive	58059	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59478637	Mrs.	Lisa	Simmons	F	U	1941-06-20	Fiji	lisa.simmons@qev20sbqk05p.com	Valley View	55124	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478675	Dr.	Inez	Young	F	S	1989-03-29	Barbados	inez.young@iigqsd6fzfoy12b.edu	Bunker Hill	60150	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59478700	Mrs.	Ruth	Stover	F	D	1945-10-22	Mauritania	ruth.stover@vjm4qeubamr7088k.edu	Shiloh	29275	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59478703	Sir	Mathew	Graves	F	D	1973-11-13	Russian Federation	mathew.graves@rkpgi.com	Lakewood	68877	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59478739	Miss	Joyce	Powell	F	D	1928-08-03	United Arab Emirates	joyce.powell@xgrezutom1ipmy14h.edu	Littleton	46074	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478790	Mr.	Martin	Joseph	M	U	1974-11-30	Greece	martin.joseph@myoo41krp7g.org	Youngstown	50001	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59478907	Miss	Daphne	Cruz	F	D	1955-08-29	India	daphne.cruz@ilyqtj3tsm.edu	Woodlawn	94098	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
59478959	Mr.	Thomas	York	F	M	1985-02-25	Isle Of Man	thomas.york@dhtcqlhaiov.edu	Mount Vernon	28482	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478972	Miss	Laura	Crowell	M	W	1964-08-04	Spain	laura.crowell@uac6bjfiqijy.com	Fairfield	26192	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478976	Dr.	Linda	Lebron	F	M	1962-08-04	Bermuda	linda.lebron@5g4.com	Greenfield	35038	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59478988	Mr.	Michael	Swift	M	M	1961-07-29	Saudi Arabia	michael.swift@fy1ekqgzkhkf.org	Pine Grove	05193	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59479026	Miss	Barbara	Murillo	F	W	1950-11-14	Grenada	barbara.murillo@3u.com	Oakland	59843	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59479031	Dr.	Faye	Bass	F	S	1959-07-21	Sudan	faye.bass@qq37mnez.org	Lakeview	68579	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59479039	Mr.	John	Bumgarner	M	M	1977-10-18	Yemen	john.bumgarner@2.edu	Forest Hills	79237	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59479101	Dr.	Brian	Thorpe	M	D	1964-12-21	Haiti	brian.thorpe@h3shfuugtz.org	Oakland	79843	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
59479117	Sir	Donald	Myers	M	S	1989-12-16	Tuvalu	donald.myers@ymukheuddj6.com	Liberty	43451	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
59479122	Dr.	Joann	Mcdonald	F	M	1964-06-06	Faroe Islands	joann.mcdonald@zzjozh.com	White Oak	76668	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59479144	Miss	Kate	White	M	S	1938-07-28	Saint Helena	kate.white@ngz.org	Woodland	64854	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
59479152	Sir	David	Rivera	F	U	1948-01-21	Tajikistan	david.rivera@rb0i.edu	Oak Hill		United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59479161	Mr.	Robin	Thompson	F	U	1969-12-24	Barbados	robin.thompson@t6ydliceoz.org	Oak Hill	67838	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
59479225	Mr.	George	Brandon	M	M	1947-04-10	Zimbabwe	george.brandon@jk8kmhsxdm3bq.edu	Glendale	23951	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
59479226	Mrs.	Susan	Sloan	F	U	1978-05-20	Austria	susan.sloan@qkyrj3f.edu	Brownsville	69310	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
59479248	Dr.	Thomas	Fitch	M	S	1978-09-23	Nauru	thomas.fitch@vjsq2.org	Franklin	49101	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
