CUSTOMER_PK,SALUTATION,FIRST_NAME,LAST_NAME,GENDER,MARITAL_STATUS,DAY_OF_BIRTH,BIRTH_COUNTRY,EMAIL_ADDRESS,CITY_NAME,ZIP_CODE,COUNTRY_NAME,GMT_TIMEZONE_OFFSET,PREFERRED_CUST_FLAG,REGISTRATION_TIME,
25339855,Dr.,Wayne,Seymore,M,M,9/24/1966,Switzerland,wayne.seymore@ssgjl7efgl.edu,Spring Hill,56787,United States,-6,FALSE,43:20.8,
25339884,Dr.,Danica,Stockton,M,W,10/5/1971,Cuba,danica.stockton@25gs.com,Edgewood,10069,United States,-5,FALSE,43:20.8,
25339899,Mr.,Fred,Wright,F,M,5/14/1978,Nigeria,fred.wright@l.org,Midway,71904,United States,-6,TRUE,43:20.8,
25339946,Dr.,Monte,William,M,U,9/27/1934,San Marino,monte.william@ulhps.edu,Unionville,51711,United States,-6,TRUE,43:20.8,
25339957,Ms.,Janet,Stallworth,M,W,1/14/1985,Jordan,janet.stallworth@pt8ippoeqkk6.com,Lone Oak,76893,United States,-6,FALSE,43:20.8,
25339967,Sir,Ralph,Wallace,M,D,5/10/1969,Saint Helena,ralph.wallace@bjui2xq37ls.com,Bethel,15281,United States,-5,FALSE,43:20.8,
25339984,Mrs.,Monica,Kuykendall,F,S,10/29/1931,Yemen,monica.kuykendall@bskkiedujcsx.org,Oak Ridge,78371,United States,-6,FALSE,43:20.8,
25339998,Mr.,William,Wright,F,U,1/1/1931,Sierra Leone,william.wright@bmits0l.edu,Unionville,61711,United States,-7,FALSE,43:20.8,
25340018,Mr.,Robert,Jordon,F,S,7/23/1927,Anguilla,robert.jordon@7hh0eqv1mz.org,Oakwood,30169,United States,-5,TRUE,43:20.8,
25340025,Dr.,Carl,Wilson,M,U,8/28/1989,Belize,carl.wilson@nbafdkbthm99n.com,Green Acres,57683,United States,-6,TRUE,43:20.8,
25340027,Mrs.,Yolanda,Goins,M,M,3/13/1951,RÉunion,yolanda.goins@p4.org,Maple Grove,58252,United States,-6,FALSE,43:20.8,
25340042,Dr.,Kimberly,Ross,M,M,9/8/1964,Nepal,kimberly.ross@b6mfajrvzgxs5l.org,Oak Grove,38370,United States,-6,TRUE,43:20.8,
25340043,Mrs.,Crystal,Asher,F,D,6/25/1932,El Salvador,crystal.asher@qhp6plcdthy.org,Point Pleasant,94749,United States,-8,FALSE,43:20.8,
25340061,Mrs.,Annette,Martin,F,W,12/31/1972,Suriname,annette.martin@hhptyqjczuqjx.com,Jackson,69583,United States,-6,TRUE,43:20.8,
25340083,Sir,Karl,Furman,M,M,10/24/1950,Burkina Faso,karl.furman@sqyia4rq73.edu,Riverview,59003,United States,-6,TRUE,43:20.8,
25340101,Dr.,Jerald,Reed,F,S,11/12/1992,Wallis And Futuna,jerald.reed@b7lezlutculs4r.com,Deerfield,79840,United States,-6,FALSE,43:20.8,
25340164,Dr.,Ruby,Randolph,M,S,8/10/1975,Botswana,ruby.randolph@5gbctfz.com,Lebanon,52898,United States,-6,TRUE,43:20.8,
25340195,Dr.,Casandra,Pope,M,W,3/11/1931,Saint Lucia,casandra.pope@bekztmzysm.com,Hopewell,90587,United States,-8,TRUE,43:20.8,
25340204,Sir,Greg,Clark,M,W,11/4/1933,San Marino,greg.clark@lixaz51s0ulqyil6.org,Brownsville,19310,United States,-5,TRUE,43:20.8,
25340253,Mrs.,Catherine,German,F,D,10/5/1945,Panama,catherine.german@n26pvsxsk9rehkye.org,Pleasant Grove,24136,United States,,TRUE,43:20.8,
25340331,Dr.,Tanya,Turner,M,W,4/29/1969,Ghana,tanya.turner@9b.edu,Riverside,49231,United States,-5,FALSE,43:20.8,
25340352,Dr.,Susan,Martin,F,D,12/15/1979,Montserrat,susan.martin@qnna6er7gp.com,Springfield,89303,United States,-7,TRUE,43:20.8,
25340385,Dr.,Walter,Clements,F,W,6/14/1964,United States,walter.clements@ae5b8oyuba.edu,New Hope,39431,United States,-5,TRUE,43:20.8,
25340418,Dr.,John,Rector,F,S,8/10/1975,Guatemala,john.rector@g2qcr2ap7u8.com,Ashland,34244,United States,-5,FALSE,43:20.8,
25340444,Miss,Sarah,Baker,M,S,10/7/1987,Belarus,sarah.baker@ilmv6ck6lricovbp.edu,Plainville,76115,United States,-6,FALSE,43:20.8,
25340450,Mr.,Mark,Reynolds,F,D,6/25/1989,Austria,mark.reynolds@yka3zlsxvacjsfpaas.com,Liberty,13451,United States,-5,FALSE,43:20.8,
25340472,Mrs.,Teresa,Spaulding,F,U,5/11/1988,Puerto Rico,teresa.spaulding@bng4bmj5b2o5.edu,Harmony,65804,United States,-7,TRUE,43:20.8,
25340505,Mr.,Joey,Kim,M,U,9/16/1982,American Samoa,joey.kim@alc8yqob5f.com,Pleasant Valley,72477,United States,-6,FALSE,43:20.8,
25340515,Sir,Gary,Nguyen,M,M,8/22/1950,Sierra Leone,gary.nguyen@hpadoaa.com,Ruth,70309,United States,-6,FALSE,43:20.8,
25340521,Dr.,Jeffrey,Bowles,M,D,2/7/1983,Spain,jeffrey.bowles@me7rtjj8qn.org,Highland Park,66534,United States,-7,TRUE,43:20.8,
25340524,Dr.,Jerome,Narvaez,M,U,11/7/1955,Benin,jerome.narvaez@4x6n.edu,Providence,56614,United States,-6,TRUE,43:20.8,
25340526,Ms.,Deborah,Johnson,M,U,12/25/1937,Honduras,deborah.johnson@eam5lmzf.com,Wilson,76971,United States,-6,FALSE,43:20.8,
25340527,Mr.,Joel,Roberts,F,S,6/23/1927,Trinidad And Tobago,joel.roberts@a.edu,Highland,59454,United States,-7,FALSE,43:20.8,
25340530,Dr.,Scott,Powers,M,S,11/5/1979,Japan,scott.powers@iqkuuulggjf.edu,Unionville,31711,United States,-5,FALSE,43:20.8,
25340550,Sir,William,Harvey,M,W,1/29/1971,Bermuda,william.harvey@p.com,Bethel,65281,United States,-7,TRUE,43:20.8,
25340594,Dr.,Jan,Beavers,F,U,6/5/1963,Nicaragua,jan.beavers@hygzdry0ys9ld.com,Lakeview,58579,United States,-6,TRUE,43:20.8,
25340608,Miss,Delphine,Gordon,M,M,11/27/1955,Bangladesh,delphine.gordon@hpslkopmtks.edu,Summit,10499,United States,-5,FALSE,43:20.8,
25340629,Miss,Kristen,Garcia,M,M,6/12/1992,Armenia,kristen.garcia@b.org,Springdale,28883,United States,-5,TRUE,43:20.8,
25340640,Dr.,Victor,Wood,F,M,4/4/1976,Greece,victor.wood@yx.org,Brentwood,64188,United States,-6,FALSE,43:20.8,
25340656,Miss,Donna,Edwards,F,S,4/8/1954,Guinea-Bissau,donna.edwards@edt62k7dskhr.org,Valley View,65124,United States,-6,TRUE,43:20.8,
25340686,Ms.,Alicia,Sample,F,S,11/11/1989,Guinea,alicia.sample@ffvvk1vurvy2ckciamah.com,Mount Zion,98054,United States,-8,FALSE,43:20.8,
25340695,Ms.,Lucilla,Huang,M,D,12/23/1992,Niger,lucilla.huang@u2ozyb3bitbfrvyyg5.edu,Waterloo,31675,United States,-6,FALSE,43:20.8,
25340706,Dr.,Elmer,Royster,M,W,7/16/1989,Trinidad And Tobago,elmer.royster@h5doupemh2tz.org,Forest Hills,39237,United States,-5,TRUE,43:20.8,
25340708,Mrs.,Phyllis,Schwartz,F,M,2/25/1986,Trinidad And Tobago,phyllis.schwartz@n.com,Centerville,20059,United States,-5,FALSE,43:20.8,
25340771,Mr.,Harlan,Brown,F,D,8/9/1953,Israel,harlan.brown@ut7m5nha3.edu,Fairview,55709,United States,-6,FALSE,43:20.8,
25340775,Mr.,Edwin,Bruce,F,D,5/17/1976,Japan,edwin.bruce@8x7bnoc4z2tt7vv.com,Shady Grove,72812,United States,-6,FALSE,43:20.8,
25340819,Dr.,Beatrice,Davenport,F,U,10/29/1992,Andorra,beatrice.davenport@l73fekd4hu4.com,New Hope,79431,United States,-6,FALSE,43:20.8,
25340856,Dr.,Nora,Curry,M,S,7/5/1976,Yemen,nora.curry@exjcpclifnad.com,Plainview,83683,United States,-7,TRUE,43:20.8,
25340870,Ms.,Jennifer,Beal,M,M,4/16/1938,Russian Federation,jennifer.beal@fvu.org,Salem,58048,United States,-6,FALSE,43:20.8,
25340919,Mr.,Hector,Locke,M,D,5/20/1983,Zimbabwe,hector.locke@lv20g9ghvest5t.org,Shiloh,69275,United States,-6,FALSE,43:20.8,
25340934,Miss,Vicki,Mcvay,F,S,1/23/1959,Dominica,vicki.mcvay@qh5epzmzar6nq.com,Pleasant Grove,24136,United States,-5,TRUE,43:20.8,
25340941,Dr.,Raymond,George,F,S,1/26/1983,Oman,raymond.george@o5d.com,Sulphur Springs,58354,United States,-6,FALSE,43:20.8,
25340961,Dr.,Cora,Schroeder,F,S,7/31/1984,El Salvador,cora.schroeder@1325jcbpidhrhivq6.edu,Marion,30399,United States,-5,FALSE,43:20.8,
25340962,Mrs.,Rebecca,Contreras,F,W,9/6/1961,Czech Republic,rebecca.contreras@v9kjgphtahhr0lqknzm.com,Lakeside,29532,United States,-5,FALSE,43:20.8,
25340966,Mrs.,Amy,Myers,M,M,2/27/1975,Bermuda,amy.myers@6dxarx6gszelq.edu,Hillcrest,33003,United States,-5,TRUE,43:20.8,
25340968,Sir,Stuart,Gilbert,F,M,6/25/1929,New Zealand,stuart.gilbert@inobhhgspo7.edu,Paxton,25669,United States,-5,TRUE,43:20.8,
25341006,Mr.,Zachary,Guerra,M,U,3/25/1980,Canada,zachary.guerra@adpaqs0god.org,Highland,29454,United States,-5,FALSE,43:20.8,
25341032,Ms.,Darlene,Hearn,F,D,1/9/1945,Zimbabwe,darlene.hearn@ooerkkevmkfzh4.edu,Franklin,29101,United States,-5,FALSE,43:20.8,
25341048,Mr.,Matthew,Grossman,M,U,6/13/1931,Christmas Island,matthew.grossman@3364cu4ue0.org,Midway,41904,United States,-5,TRUE,43:20.8,
25341065,Dr.,Anna,Foust,F,D,9/8/1985,Tajikistan,anna.foust@u4pte05vhtuk.com,Greenwood,38828,United States,-6,FALSE,43:20.8,
25341101,Dr.,Michael,Wilson,F,D,12/6/1942,Maldives,michael.wilson@enaoai57z55.org,Perkins,21852,United States,-5,FALSE,43:20.8,
25341102,Miss,June,Brown,M,M,6/19/1965,Palau,june.brown@5lmicsn1.org,Enterprise,31757,United States,-5,TRUE,43:20.8,
25341114,Sir,Maxwell,Ahmad,F,W,6/20/1962,Equatorial Guinea,maxwell.ahmad@m.edu,Oakland,79843,United States,-6,FALSE,43:20.8,
25341155,Dr.,Ralph,Perez,M,U,4/23/1965,Guyana,ralph.perez@kdi2mbg.edu,Georgetown,57057,United States,-6,FALSE,43:20.8,
25341273,Dr.,Charles,Tidwell,M,W,3/30/1992,Indonesia,charles.tidwell@oqcpeuob1.edu,Newport,41521,United States,-5,FALSE,43:20.8,
25341279,Mr.,Francisco,Wong,F,U,1/4/1985,Liechtenstein,francisco.wong@hpqhkz8rlz.org,Pine Grove,24593,United States,-5,FALSE,43:20.8,
25341283,Dr.,Marcelo,Williams,M,M,8/9/1945,United Kingdom,marcelo.williams@xekmxt1dnq2nkfr4ki.org,Oakdale,69584,United States,-6,FALSE,43:20.8,
25341289,Mrs.,Heather,Sanchez,F,D,8/27/1958,Greenland,heather.sanchez@gzd.edu,Wright,52814,United States,-6,TRUE,43:20.8,
25341292,Sir,Ernest,Rivera,F,M,9/4/1948,Brazil,ernest.rivera@6tx.org,Farmington,9745,United States,-5,TRUE,43:20.8,
25341296,Mr.,Mark,Reynolds,M,U,2/3/1971,Thailand,mark.reynolds@8mnyb09nmnp.org,Woodville,74289,United States,-6,TRUE,43:20.8,
25341316,Ms.,Diane,Turner,M,S,12/29/1940,Sudan,diane.turner@odzssv1apgq.edu,Greenwood,78828,United States,-6,FALSE,43:20.8,
25341350,Mrs.,Brenda,Matthews,M,W,5/26/1985,Mozambique,brenda.matthews@3.org,Hopewell,60587,United States,-6,FALSE,43:20.8,
25341394,Mr.,Lee,Austin,F,M,11/9/1939,Uzbekistan,lee.austin@v.edu,Waterloo,31675,United States,-5,TRUE,43:20.8,
25341411,Dr.,Mark,Hawkins,F,M,5/20/1938,Vanuatu,mark.hawkins@bugg1.edu,Shady Grove,62812,United States,-6,TRUE,43:20.8,
25341416,Mrs.,Sarah,Chapman,M,W,10/12/1990,Albania,sarah.chapman@q3hujxfserq4uc.com,Fairfield,16192,United States,-5,FALSE,43:20.8,
25341442,Sir,Neil,Lopez,F,W,9/3/1986,Egypt,neil.lopez@if.edu,Forest Hills,69237,United States,-6,FALSE,43:20.8,
25341468,Sir,Matthew,Scott,M,W,2/20/1961,Bermuda,matthew.scott@oosk9sn.com,Lakeside,39532,,,FALSE,43:20.8,
25341483,Sir,William,Cannon,F,D,12/20/1936,Bermuda,william.cannon@1fjsu4533.edu,Friendship,24536,United States,-5,FALSE,43:20.8,
25341513,Sir,Jeff,Murphy,F,W,3/4/1977,Belize,jeff.murphy@kt0k00qcj0.edu,Crossroads,90534,United States,-9,TRUE,43:20.8,
25341523,Mr.,Ezra,Mackey,M,M,7/28/1990,Haiti,ezra.mackey@y8unfnh8qdt8mza5.org,Green Acres,37683,United States,-5,FALSE,43:20.8,
25341540,Miss,Claire,Newman,F,W,5/27/1924,Somalia,claire.newman@d.com,Oak Grove,38370,United States,-5,FALSE,43:20.8,
25341548,Dr.,Marty,Washington,F,M,1/10/1983,Armenia,marty.washington@hscf456sqnruyek.com,Greenfield,65038,United States,-6,FALSE,43:20.8,
25341570,Mr.,Kenneth,Gray,M,U,8/5/1963,Russian Federation,kenneth.gray@otfcfh.edu,Midway,11904,United States,-5,TRUE,43:20.8,
25341581,Dr.,Larry,Crutcher,F,M,2/20/1942,Tunisia,larry.crutcher@zguya2pvpl.edu,Harmony,45804,United States,-5,TRUE,43:20.8,
25341617,Sir,Larry,Goodwin,M,U,11/15/1970,Sweden,larry.goodwin@dj.edu,Centerville,70059,United States,-6,FALSE,43:20.8,
25341655,Sir,Jeffrey,Chen,F,W,11/29/1991,Christmas Island,jeffrey.chen@kxgbn2fjfvj76jyk0yz4.edu,Wilson,26971,United States,-5,FALSE,43:20.8,
25341667,Sir,Joel,Warner,F,S,12/7/1968,Venezuela,joel.warner@mkdgdvvqxfap.edu,Friendship,74536,United States,-6,FALSE,43:20.8,
25341690,Miss,Catherine,Ramos,M,W,5/9/1937,Antigua And Barbuda,catherine.ramos@zf6qedy5tp.edu,Belmont,70191,United States,-6,FALSE,43:20.8,
25341691,Mr.,Randy,Simpson,M,W,7/14/1992,Niue,randy.simpson@nyume.org,Mount Zion,78054,United States,-6,FALSE,43:20.8,
25341695,Miss,Paula,White,F,M,11/6/1941,Bermuda,paula.white@y4tfc3ly2tli1.org,Red Hill,54338,United States,-6,TRUE,43:20.8,
25341747,Dr.,Jeffrey,Gunther,M,S,10/14/1935,China,jeffrey.gunther@slvdxyqdn1n.edu,Five Points,66098,United States,-6,FALSE,43:20.8,
25341758,Dr.,Leeann,Tran,F,M,11/13/1942,Afghanistan,leeann.tran@5aijad.org,Unionville,61711,United States,-6,FALSE,43:20.8,
25341770,Miss,Ashley,James,F,S,6/19/1944,Morocco,ashley.james@yqt32p6.com,Newport,31521,United States,-5,TRUE,43:20.8,
25341777,Mr.,James,Jones,M,U,5/17/1960,Lesotho,james.jones@dua75uszscm.org,Antioch,88605,United States,-7,TRUE,43:20.8,
25341798,Mr.,William,Winstead,M,S,11/11/1946,Croatia,william.winstead@gjdxxlm2es4.com,Spring Valley,46060,United States,-5,FALSE,43:20.8,
25341816,Ms.,Susan,Schneider,F,S,2/18/1955,Azerbaijan,susan.schneider@mdrordujzs.com,Salem,38048,United States,-6,TRUE,43:20.8,
25341834,Ms.,Julie,Mead,F,S,2/11/1941,India,julie.mead@ab4kkxkhn.org,Mount Vernon,68482,United States,-6,TRUE,43:20.8,
25341852,Ms.,Alfreda,Burt,M,D,5/16/1954,Mongolia,alfreda.burt@hrxdkeqvlhmbjh.com,Johnsonville,37745,United States,-5,TRUE,43:20.8,
25341869,Dr.,Aaron,Arredondo,M,D,8/31/1973,United Kingdom,aaron.arredondo@eq389utuke7.com,Mount Vernon,48482,United States,-5,FALSE,43:20.8,
25341917,Ms.,Joann,Meadows,F,S,6/20/1987,Romania,joann.meadows@hefxtdf8qerp1n.edu,Mountain View,44466,United States,-5,FALSE,43:20.8,
25341920,Mrs.,Beatrice,Price,F,W,3/22/1978,Ethiopia,beatrice.price@8hv6a5pmpzrkmsf9m.org,Mountain View,24466,United States,-5,FALSE,43:20.8,
25341936,Dr.,Erik,Ness,M,M,11/27/1973,Latvia,erik.ness@velv49dy6m.org,Centerville,50059,United States,-6,TRUE,43:20.8,
25341938,Dr.,Virginia,Dehart,M,S,12/12/1952,Pitcairn,virginia.dehart@o28h1r.edu,Stringtown,20162,United States,-5,TRUE,43:20.8,
25341994,Miss,Elizabeth,Berger,M,M,9/24/1939,Spain,elizabeth.berger@hezjlyciy6c9gux24nl.org,Fairfield,96192,United States,-9,FALSE,43:20.8,
25342011,Dr.,David,Owens,F,M,9/10/1949,Barbados,david.owens@gqct3qv997c.org,Midway,41904,United States,-6,FALSE,43:20.8,
25342024,Dr.,Fannie,Mabry,M,W,10/8/1991,South Africa,fannie.mabry@fzbu6fqcgetd.org,Mount Pleasant,61933,United States,-7,FALSE,43:20.8,
25342071,Dr.,Randolph,White,F,D,11/26/1962,"Moldova, Republic Of",randolph.white@4.edu,Stringtown,20162,United States,-5,FALSE,43:20.8,
25342075,Dr.,Denise,Mccall,M,M,10/30/1949,Poland,denise.mccall@r.com,Antioch,58605,United States,-6,TRUE,43:20.8,
25342092,Dr.,William,Ward,M,S,11/12/1944,Latvia,william.ward@q2commn0.edu,Oak Hill,37838,United States,-5,TRUE,43:20.8,
25342112,Sir,Theodore,Raymond,F,W,10/20/1938,Poland,theodore.raymond@0a7qibgjcpib.edu,Five Points,46098,United States,-5,TRUE,43:20.8,
25342113,Mrs.,Ka,Baker,M,S,11/1/1992,Belize,ka.baker@olgp9tae.edu,Elm Grove,33298,United States,-5,TRUE,43:20.8,
25342137,Mr.,Jose,Mcbride,F,D,11/12/1940,Zimbabwe,jose.mcbride@ojgomb.org,Oakland,39843,United States,-5,TRUE,43:20.8,
25342139,Ms.,Rosie,Seibert,F,D,5/27/1967,Bahrain,rosie.seibert@ittzo.org,Maple Grove,38252,United States,-6,FALSE,43:20.8,
25342142,Dr.,James,Shoemaker,M,U,9/1/1972,Afghanistan,james.shoemaker@p8.edu,Springfield,39303,United States,-5,FALSE,43:20.8,
25342147,Mr.,Jeremy,Barreto,F,W,12/20/1936,Gibraltar,jeremy.barreto@rturvu.com,The Meadows,10026,United States,-5,TRUE,43:20.8,
25342157,Dr.,Theresa,Wagner,F,U,5/16/1960,Faroe Islands,theresa.wagner@14vlcacg3qnnnk.edu,Bunker Hill,50150,United States,-6,FALSE,43:20.8,
25342159,Miss,Rhonda,Henderson,M,W,8/11/1980,Azerbaijan,rhonda.henderson@nfa6ofx.com,Woodville,64289,United States,-6,TRUE,43:20.8,
25342170,Mr.,Michael,Blunt,F,D,7/17/1962,Serbia,michael.blunt@tnrstn.edu,Murphy,32105,United States,-5,FALSE,43:20.8,
25342188,Mr.,Brad,Shelly,F,U,2/8/1990,Czech Republic,brad.shelly@4bzbxibmzjf.edu,Lakeside,59532,United States,-6,FALSE,43:20.8,
25342197,Dr.,Dean,Cruz,M,M,11/29/1947,Morocco,dean.cruz@9fsfpuj1s.org,Lebanon,32898,United States,-6,TRUE,43:20.8,
25342216,Ms.,Betty,Carter,F,U,9/23/1954,Peru,betty.carter@5zcmt.edu,Walnut Grove,67752,United States,-6,FALSE,43:20.8,
25342224,Dr.,Cathleen,Wood,M,S,6/11/1962,Malawi,cathleen.wood@roogpqcod4rrqve.com,Valley View,25124,United States,-5,TRUE,43:20.8,
25342250,Ms.,Johanna,Williamson,F,D,11/19/1955,Burundi,johanna.williamson@8p8dl8no.org,Friendship,54536,United States,-6,TRUE,43:20.8,
25342257,Miss,Cynthia,Maxwell,F,D,12/22/1948,Benin,cynthia.maxwell@ix2onurh4cjk.edu,Jackson,49583,United States,-6,FALSE,43:20.8,
25342326,Dr.,Sandra,Smith,F,W,11/14/1984,Dominica,sandra.smith@ysrde.edu,Hamilton,32808,United States,-5,FALSE,43:20.8,
25342336,Sir,Timothy,Butler,M,W,11/28/1955,Malawi,timothy.butler@aon5aq8.org,Centerville,50059,United States,-6,FALSE,43:20.8,
25342350,Mr.,Jason,Robinson,F,W,5/15/1960,Panama,jason.robinson@uot5cpfrr.com,Parkwood,51669,United States,-6,FALSE,43:20.8,
25342351,Dr.,Stanley,Hooker,M,U,6/25/1990,Nauru,stanley.hooker@iygnqscy9untcd.com,Four Points,51216,United States,-6,TRUE,43:20.8,
25342375,Dr.,Ronald,Havens,F,D,10/26/1965,Fiji,ronald.havens@12h.com,Oakland,49843,United States,-6,TRUE,43:20.8,
25342387,Ms.,Nora,Dean,F,W,2/18/1981,Serbia,nora.dean@forsikmi192dv0.com,Hillcrest,23003,United States,-5,FALSE,43:20.8,
25342438,Dr.,Phyllis,Martinez,M,D,3/23/1936,Azerbaijan,phyllis.martinez@mvdrsnvrer2p.com,Clinton,68222,United States,-6,TRUE,43:20.8,
25342440,Mrs.,Margaret,Moreno,F,M,4/23/1973,Iraq,margaret.moreno@l9nhdld.com,Edwards,51409,United States,-6,TRUE,43:20.8,
25342443,Sir,John,Davis,M,D,7/24/1989,Sri Lanka,john.davis@dmqf5agv9stpaory.edu,Clinton,48222,United States,-5,TRUE,43:20.8,
25342475,Dr.,Karin,Jacobs,F,W,12/23/1946,Lebanon,karin.jacobs@3mn9ia26t6j6i4q.edu,Summit,30499,United States,-5,FALSE,43:20.8,
25342487,Dr.,Krystle,Brown,M,S,10/23/1988,Burundi,krystle.brown@k.com,Arlington,46557,United States,-5,TRUE,43:20.8,
25342492,Ms.,Christy,Mcintyre,M,S,3/21/1984,Syrian Arab Republic,christy.mcintyre@lokyrpdvfhaszm.edu,Shady Grove,92812,United States,-8,FALSE,43:20.8,
25342497,Miss,Isabel,Kirkpatrick,M,M,3/19/1943,Slovenia,isabel.kirkpatrick@izh6a2jmkzyx.edu,Jackson,99583,United States,-8,TRUE,43:20.8,
25342524,Mrs.,Erica,Howes,M,U,8/31/1927,Netherlands Antilles,erica.howes@pbu5l.edu,Wildwood,26871,United States,-5,FALSE,43:20.8,
25342558,Dr.,Kimberly,Gonzalez,M,W,7/1/1973,Maldives,kimberly.gonzalez@n.edu,Lebanon,82898,United States,-7,TRUE,43:20.8,
43237485,Sir,Carroll,Scott,M,S,6/8/1963,Pakistan,carroll.scott@a8jo9iofj.org,Spring Valley,46060,United States,-5,TRUE,43:20.8,
43237537,Miss,Helene,Mclaurin,M,M,9/18/1977,Anguilla,helene.mclaurin@ilp9dkfdqeei.edu,Jackson,9583,United States,-5,FALSE,43:20.8,
43237542,Miss,Dawn,Simpson,F,S,2/5/1934,Anguilla,dawn.simpson@y8rdo1ry.org,Shiloh,49275,United States,-5,FALSE,43:20.8,
43237568,Ms.,Joy,Preston,F,M,4/28/1975,Namibia,joy.preston@p5pqq4zoc.edu,Oak Hill,17838,United States,-5,TRUE,43:20.8,
43237595,Mrs.,Phyllis,Gonzales,F,M,11/16/1962,Andorra,phyllis.gonzales@4v8zu.org,Wilson,76971,United States,-6,TRUE,43:20.8,
43237596,Mr.,Ronald,Black,M,S,2/6/1971,Uruguay,ronald.black@omt4syt3ul3y.org,Jackson,29583,United States,-5,FALSE,43:20.8,
43237604,Dr.,Robert,Mccann,M,U,11/27/1936,Turkmenistan,robert.mccann@samva2xd.org,Bethel,85281,United States,-7,FALSE,43:20.8,
43237627,Mr.,Renato,Price,F,U,6/9/1978,Azerbaijan,renato.price@ekk0eg5bnui12y4kav.com,Summit,70499,United States,-6,FALSE,43:20.8,
43237629,Mr.,Dale,Thompson,F,M,6/18/1978,Latvia,dale.thompson@pxqyn50igxtmzij88.org,Sulphur Springs,78354,United States,-6,FALSE,43:20.8,
43237659,Mrs.,Rita,Jones,F,W,9/18/1976,Lithuania,rita.jones@numfgfl4k1vj.com,Providence,56614,United States,-6,TRUE,43:20.8,
43237661,Dr.,Howard,Flint,M,W,7/29/1958,Sierra Leone,howard.flint@dfz.edu,Midway,61904,United States,-6,TRUE,43:20.8,
43237668,Ms.,Leona,Rea,F,U,12/24/1939,Oman,leona.rea@fugl3e1npuim1loyd.com,Waterloo,91675,United States,-8,FALSE,43:20.8,
43237670,Ms.,Valerie,Mcdowell,F,M,8/27/1938,Malawi,valerie.mcdowell@byrqzqfefa.org,Summit,90499,United States,-8,TRUE,43:20.8,
43237686,Mrs.,Darla,Bennett,M,M,9/8/1956,Panama,darla.bennett@dagshs4h3v1it10x.org,Pleasant Hill,43604,United States,-5,TRUE,43:20.8,
43237769,Mrs.,Esther,Quarles,F,W,1/5/1975,Angola,esther.quarles@9.org,Riverview,59003,United States,-6,FALSE,43:20.8,
43237799,Dr.,Jerry,Diaz,M,S,5/24/1989,Mali,jerry.diaz@dsv5frm5gmy.edu,Rolling Hills,57272,United States,-6,TRUE,43:20.8,
43237847,Ms.,Beverly,Alexander,F,D,11/29/1980,Oman,beverly.alexander@fzxz6.edu,Brownsville,69310,United States,-6,TRUE,43:20.8,
43237856,Miss,Veronica,Scott,M,M,12/17/1950,Iceland,veronica.scott@t.org,Friendship,44536,United States,-5,FALSE,43:20.8,
43237860,Miss,Kimberly,Soliz,F,S,1/18/1930,Hungary,kimberly.soliz@efzoa9pexqyxdxoq.com,Middleton,41818,United States,-5,FALSE,43:20.8,
43237889,Ms.,Andrew,Gonzalez,F,W,11/14/1953,Panama,andrew.gonzalez@dhlyhogtg4f.org,Five Forks,52293,United States,-6,TRUE,43:20.8,
43237901,Dr.,Lillian,Alexander,M,S,5/26/1950,Finland,lillian.alexander@emfu.org,Walnut Grove,47752,United States,-5,FALSE,43:20.8,
43237918,Dr.,Alex,Rivera,F,W,1/2/1960,France,alex.rivera@euda1venhp.com,Mountain View,34466,United States,-6,FALSE,43:20.8,
43237940,Sir,Steven,Broyles,F,M,,,steven.broyles@2y8slo3h9.com,Spring Valley,26060,United States,-5,TRUE,43:20.8,
43237967,Mrs.,Andrew,Williams,M,D,11/22/1976,Haiti,andrew.williams@8ytgotfbhbryzip.edu,Union City,88087,United States,-7,FALSE,43:20.8,
43237970,Mrs.,Eula,Nelson,F,D,7/19/1957,New Zealand,eula.nelson@tzc9viq.edu,Sumner,80519,United States,-7,FALSE,43:20.8,
43237993,Sir,Peter,Smith,F,U,4/17/1974,Niger,peter.smith@tma22z4qbjgzc.org,Pleasant Valley,42477,United States,-5,FALSE,43:20.8,
43238007,Dr.,Ruth,Dominguez,F,W,11/2/1930,Christmas Island,ruth.dominguez@ori1a2f.org,Bunker Hill,40150,United States,-5,TRUE,43:20.8,
43238010,Mrs.,Adrienne,Eckert,F,W,9/27/1982,Malta,adrienne.eckert@pv.org,Brownsville,19310,United States,-5,FALSE,43:20.8,
43238016,Sir,Robert,Perez,F,D,6/14/1929,Honduras,robert.perez@go4vd.com,Five Forks,62293,United States,-6,TRUE,43:20.8,
43238032,Dr.,Charles,Rose,F,U,10/20/1956,Nepal,charles.rose@msdoipbxg.com,Wildwood,46871,United States,-6,TRUE,43:20.8,
43238057,Ms.,Regina,Smith,F,S,5/19/1946,Lithuania,regina.smith@t09bpik7gsb7hkv.com,Florence,63394,United States,-6,TRUE,43:20.8,
43238106,Sir,Hans,Ashworth,M,M,3/22/1978,Iraq,hans.ashworth@l7dipr.edu,Mountain View,14466,United States,-5,TRUE,43:20.8,
43238108,Dr.,Rebecca,Holt,F,W,6/23/1990,China,rebecca.holt@v7c61.edu,Blanchard,25985,United States,-5,TRUE,43:20.8,
